70.000 ,58.000 ,64.000 ,76.000 ,82.000, 88.000 , 0.000 , 1.600 , 2.200 , 2.000 , 0.300 , 2.200 , 33.562 , -8.046 
76.000 ,58.000 ,64.000 ,70.000 ,82.000, 88.000 , 0.100 , 1.000 , 1.500 , 2.100 , 1.900 , 0.200 , 33.487 , -8.576 
82.000 ,58.000 ,64.000 ,70.000 ,76.000, 88.000 , 0.100 , 2.900 , 2.300 , 0.300 , 1.800 , 1.500 , 33.493 , -9.861 
88.000 ,58.000 ,64.000 ,70.000 ,76.000, 82.000 , 0.000 , 2.500 , 2.700 , 2.700 , 0.900 , 1.500 , 33.604 , -6.751 
59.000 ,65.000 ,71.000 ,77.000 ,83.000, 89.000 , 0.200 , 2.500 , 1.900 , 0.500 , 2.400 , 2.200 , 33.695 , -6.837 
65.000 ,59.000 ,71.000 ,77.000 ,83.000, 89.000 , 0.100 , 2.100 , 2.200 , 0.900 , 1.800 , 2.500 , 33.636 , -8.254 
71.000 ,59.000 ,65.000 ,77.000 ,83.000, 89.000 , 0.000 , 1.400 , 2.200 , 2.000 , 3.800 , 2.200 , 33.550 , -8.163 
77.000 ,59.000 ,65.000 ,71.000 ,83.000, 89.000 , 0.100 , 1.300 , 1.400 , 2.100 , 1.900 , 0.300 , 33.480 , -8.732 
83.000 ,59.000 ,65.000 ,71.000 ,77.000, 89.000 , 0.100 , 3.000 , 2.400 , 0.100 , 1.800 , 1.500 , 33.491 , -9.871 
89.000 ,59.000 ,65.000 ,71.000 ,77.000, 83.000 , 0.000 , 2.400 , 2.700 , 2.700 , 0.900 , 1.500 , 33.604 , -6.756 
60.000 ,66.000 ,72.000 ,78.000 ,84.000, 90.000 , 0.200 , 2.400 , 1.700 , 0.800 , 2.500 , 2.100 , 33.688 , -6.843 
66.000 ,60.000 ,72.000 ,78.000 ,84.000, 90.000 , 0.100 , 2.000 , 2.200 , 0.700 , 1.900 , 2.400 , 33.626 , -8.439 
72.000 ,60.000 ,66.000 ,78.000 ,84.000, 90.000 , 0.000 , 1.300 , 2.100 , 2.000 , 3.700 , 2.300 , 33.539 , -8.285 
78.000 ,60.000 ,66.000 ,72.000 ,84.000, 90.000 , 0.100 , 1.500 , 1.200 , 2.000 , 1.900 , 0.300 , 33.474 , -8.889 
84.000 ,60.000 ,66.000 ,72.000 ,78.000, 90.000 , 0.100 , 3.000 , 2.400 , 3.600 , 1.800 , 1.500 , 33.491 , -9.860 
90.000 ,60.000 ,66.000 ,72.000 ,78.000, 84.000 , 0.000 , 2.200 , 2.700 , 2.700 , 1.000 , 1.500 , 33.603 , -6.762 
61.000 ,67.000 ,73.000 ,79.000 ,85.000, 91.000 , 0.300 , 2.400 , 1.600 , 1.100 , 2.500 , 2.000 , 33.680 , -6.846 
67.000 ,61.000 ,73.000 ,79.000 ,85.000, 91.000 , 0.100 , 2.000 , 2.100 , 0.500 , 2.000 , 2.400 , 33.616 , -8.622 
73.000 ,61.000 ,67.000 ,79.000 ,85.000, 91.000 , 0.000 , 1.100 , 2.100 , 2.000 , 0.000 , 2.300 , 33.529 , -8.412 
79.000 ,61.000 ,67.000 ,73.000 ,85.000, 91.000 , 0.100 , 1.700 , 1.000 , 2.000 , 1.900 , 0.300 , 33.468 , -9.049 
85.000 ,61.000 ,67.000 ,73.000 ,79.000, 91.000 , 0.100 , 2.900 , 2.500 , 0.200 , 1.700 , 1.500 , 33.490 , -9.852 
91.000 ,61.000 ,67.000 ,73.000 ,79.000, 85.000 , 0.000 , 2.100 , 2.600 , 2.800 , 1.000 , 1.500 , 33.603 , -6.767 
62.000 ,68.000 ,74.000 ,80.000 ,86.000, 92.000 , 0.300 , 2.300 , 1.400 , 1.300 , 2.600 , 1.900 , 33.673 , -6.848 
68.000 ,62.000 ,74.000 ,80.000 ,86.000, 92.000 , 0.100 , 1.900 , 2.100 , 0.400 , 2.100 , 2.300 , 33.606 , -8.807 
74.000 ,62.000 ,68.000 ,80.000 ,86.000, 92.000 , 0.000 , 1.000 , 2.100 , 1.900 , 0.100 , 2.300 , 33.520 , -8.545 
80.000 ,62.000 ,68.000 ,74.000 ,86.000, 92.000 , 0.100 , 1.900 , 0.800 , 2.000 , 1.900 , 0.400 , 33.463 , -9.211 
86.000 ,62.000 ,68.000 ,74.000 ,80.000, 92.000 , 0.100 , 2.800 , 2.600 , 0.300 , 1.700 , 1.400 , 33.490 , -9.847 
92.000 ,62.000 ,68.000 ,74.000 ,80.000, 86.000 , 0.000 , 2.000 , 2.600 , 2.800 , 1.000 , 1.500 , 33.602 , -6.772 
63.000 ,69.000 ,75.000 ,81.000 ,87.000, 93.000 , 0.300 , 2.300 , 1.200 , 1.500 , 2.700 , 1.800 , 33.666 , -6.849 
69.000 ,63.000 ,75.000 ,81.000 ,87.000, 93.000 , 0.100 , 1.900 , 2.100 , 0.300 , 2.200 , 2.300 , 33.597 , -8.990 
75.000 ,63.000 ,69.000 ,81.000 ,87.000, 93.000 , 0.000 , 0.900 , 2.000 , 1.900 , 0.100 , 2.400 , 33.511 , -8.683 
81.000 ,63.000 ,69.000 ,75.000 ,87.000, 93.000 , 0.100 , 2.000 , 0.600 , 1.900 , 1.800 , 0.400 , 33.460 , -9.369 
87.000 ,63.000 ,69.000 ,75.000 ,81.000, 93.000 , 0.100 , 2.800 , 2.600 , 0.400 , 1.700 , 1.400 , 33.490 , -9.845 
93.000 ,63.000 ,69.000 ,75.000 ,81.000, 87.000 , 0.000 , 1.900 , 2.600 , 2.800 , 1.000 , 1.400 , 33.601 , -6.776 
64.000 ,70.000 ,76.000 ,82.000 ,88.000, 94.000 , 0.300 , 2.300 , 1.100 , 1.700 , 2.700 , 1.800 , 33.660 , -6.850 
70.000 ,64.000 ,76.000 ,82.000 ,88.000, 94.000 , 0.100 , 1.800 , 2.000 , 3.800 , 2.200 , 2.300 , 33.588 , -9.175 
76.000 ,64.000 ,70.000 ,82.000 ,88.000, 94.000 , 0.000 , 0.700 , 2.000 , 1.900 , 0.200 , 2.400 , 33.503 , -8.820 
82.000 ,64.000 ,70.000 ,76.000 ,88.000, 94.000 , 0.100 , 2.200 , 0.400 , 1.900 , 1.800 , 0.400 , 33.456 , -9.524 
88.000 ,64.000 ,70.000 ,76.000 ,82.000, 94.000 , 0.100 , 2.700 , 2.600 , 0.500 , 1.600 , 1.400 , 33.490 , -9.846 
94.000 ,64.000 ,70.000 ,76.000 ,82.000, 88.000 , 0.000 , 1.700 , 2.500 , 2.800 , 1.000 , 1.400 , 33.601 , -6.779 
65.000 ,71.000 ,77.000 ,83.000 ,89.000, 95.000 , 0.300 , 2.200 , 0.900 , 1.800 , 2.700 , 1.700 , 33.654 , -6.847 
71.000 ,65.000 ,77.000 ,83.000 ,89.000, 95.000 , 0.100 , 1.800 , 2.000 , 3.700 , 2.300 , 2.300 , 33.579 , -9.357 
77.000 ,65.000 ,71.000 ,83.000 ,89.000, 95.000 , 0.000 , 0.600 , 2.000 , 1.900 , 0.300 , 2.400 , 33.495 , -8.961 
83.000 ,65.000 ,71.000 ,77.000 ,89.000, 95.000 , 0.100 , 2.200 , 0.300 , 1.900 , 1.800 , 0.400 , 33.454 , -9.676 
89.000 ,65.000 ,71.000 ,77.000 ,83.000, 95.000 , 0.100 , 2.600 , 2.600 , 0.600 , 1.600 , 1.500 , 33.491 , -9.849 
95.000 ,65.000 ,71.000 ,77.000 ,83.000, 89.000 , 0.000 , 1.600 , 2.500 , 2.800 , 1.000 , 1.400 , 33.601 , -6.781 
66.000 ,72.000 ,78.000 ,84.000 ,90.000, 96.000 , 0.200 , 2.200 , 0.700 , 1.900 , 2.800 , 1.600 , 33.648 , -6.844 
72.000 ,66.000 ,78.000 ,84.000 ,90.000, 96.000 , 0.100 , 1.700 , 2.000 , 0.100 , 2.300 , 2.200 , 33.570 , -9.540 
78.000 ,66.000 ,72.000 ,84.000 ,90.000, 96.000 , 0.000 , 0.400 , 1.900 , 1.900 , 0.300 , 2.400 , 33.488 , -9.104 
84.000 ,66.000 ,72.000 ,78.000 ,90.000, 96.000 , 0.100 , 2.300 , 0.100 , 1.800 , 1.800 , 0.400 , 33.452 , -9.819 
90.000 ,66.000 ,72.000 ,78.000 ,84.000, 96.000 , 0.100 , 2.500 , 2.700 , 0.700 , 1.600 , 1.500 , 33.492 , -9.855 
96.000 ,66.000 ,72.000 ,78.000 ,84.000, 90.000 , 0.000 , 1.500 , 2.500 , 2.800 , 1.000 , 1.500 , 33.601 , -6.784 
67.000 ,73.000 ,79.000 ,85.000 ,91.000, 97.000 , 0.200 , 2.100 , 0.500 , 2.000 , 2.700 , 1.500 , 33.643 , -6.842 
73.000 ,67.000 ,79.000 ,85.000 ,91.000, 97.000 , 0.100 , 1.700 , 1.900 , 0.200 , 2.300 , 2.200 , 33.562 , -9.717 
79.000 ,67.000 ,73.000 ,85.000 ,91.000, 97.000 , 0.100 , 0.300 , 1.900 , 1.900 , 0.300 , 2.400 , 33.482 , -9.243 
85.000 ,67.000 ,73.000 ,79.000 ,91.000, 97.000 , 0.100 , 2.400 , 0.000 , 1.800 , 1.800 , 0.500 , 33.450 , -9.955 
91.000 ,67.000 ,73.000 ,79.000 ,85.000, 97.000 , 0.100 , 2.400 , 2.700 , 0.700 , 1.600 , 1.500 , 33.493 , -9.861 
97.000 ,67.000 ,73.000 ,79.000 ,85.000, 91.000 , 0.000 , 1.400 , 2.500 , 2.800 , 1.000 , 1.500 , 33.601 , -6.787 
68.000 ,74.000 ,80.000 ,86.000 ,92.000, 98.000 , 0.200 , 2.100 , 0.400 , 2.100 , 2.700 , 1.500 , 33.638 , -6.838 
74.000 ,68.000 ,80.000 ,86.000 ,92.000, 98.000 , 0.100 , 1.700 , 1.900 , 0.200 , 2.400 , 2.200 , 33.555 , -9.897 
80.000 ,68.000 ,74.000 ,86.000 ,92.000, 98.000 , 0.100 , 0.200 , 1.900 , 1.800 , 0.400 , 2.400 , 33.477 , -9.381 
86.000 ,68.000 ,74.000 ,80.000 ,92.000, 98.000 , 0.100 , 2.400 , 3.600 , 1.800 , 1.800 , 0.400 , 33.449 , -10.083 
92.000 ,68.000 ,74.000 ,80.000 ,86.000, 98.000 , 0.100 , 2.400 , 2.700 , 0.700 , 1.600 , 1.500 , 33.494 , -9.868 
98.000 ,68.000 ,74.000 ,80.000 ,86.000, 92.000 , 0.000 , 1.300 , 2.500 , 2.700 , 1.000 , 1.500 , 33.602 , -6.790 
69.000 ,75.000 ,81.000 ,87.000 ,93.000, 99.000 , 0.200 , 2.100 , 0.200 , 2.200 , 2.700 , 1.400 , 33.633 , -6.834 
75.000 ,69.000 ,81.000 ,87.000 ,93.000, 99.000 , 0.100 , 1.600 , 1.900 , 0.300 , 2.400 , 2.200 , 33.548 , -9.943 
81.000 ,69.000 ,75.000 ,87.000 ,93.000, 99.000 , 0.100 , 0.100 , 1.900 , 1.800 , 0.400 , 2.500 , 33.472 , -9.519 
87.000 ,69.000 ,75.000 ,81.000 ,93.000, 99.000 , 0.100 , 2.500 , 0.200 , 1.700 , 1.800 , 0.400 , 33.448 , -10.199 
93.000 ,69.000 ,75.000 ,81.000 ,87.000, 99.000 , 0.100 , 2.300 , 2.700 , 0.800 , 1.600 , 1.500 , 33.496 , -9.877 
99.000 ,69.000 ,75.000 ,81.000 ,87.000, 93.000 , 0.000 , 1.300 , 2.400 , 2.700 , 0.900 , 1.500 , 33.602 , -6.791 
70.000 ,76.000 ,82.000 ,88.000 ,94.000, 100.000 , 0.200 , 2.000 , 3.800 , 2.200 , 2.700 , 1.300 , 33.629 , -6.831 
76.000 ,70.000 ,82.000 ,88.000 ,94.000, 100.000 , 0.100 , 1.600 , 1.800 , 0.400 , 2.400 , 2.200 , 33.541 , -9.947 
82.000 ,70.000 ,76.000 ,88.000 ,94.000, 100.000 , 0.100 , 4.200 , 1.800 , 1.800 , 0.400 , 2.500 , 33.467 , -9.649 
88.000 ,70.000 ,76.000 ,82.000 ,94.000, 100.000 , 0.100 , 2.500 , 0.300 , 1.700 , 1.800 , 0.400 , 33.448 , -10.253 
94.000 ,70.000 ,76.000 ,82.000 ,88.000, 100.000 , 0.100 , 2.300 , 2.700 , 0.800 , 1.500 , 1.500 , 33.498 , -9.886 
100.000 ,70.000 ,76.000 ,82.000 ,88.000, 94.000 , 0.000 , 1.200 , 2.400 , 2.700 , 0.900 , 1.500 , 33.603 , -6.794 
71.000 ,77.000 ,83.000 ,89.000 ,95.000, 101.000 , 0.200 , 2.000 , 0.000 , 2.300 , 2.600 , 1.300 , 33.625 , -6.825 
77.000 ,71.000 ,83.000 ,89.000 ,95.000, 101.000 , 0.100 , 1.500 , 1.800 , 0.400 , 2.400 , 2.200 , 33.535 , -9.949 
83.000 ,71.000 ,77.000 ,89.000 ,95.000, 101.000 , 0.100 , 4.200 , 1.800 , 1.800 , 0.400 , 2.500 , 33.463 , -9.774 
89.000 ,71.000 ,77.000 ,83.000 ,95.000, 101.000 , 0.100 , 2.600 , 0.400 , 1.700 , 1.800 , 0.400 , 33.448 , -10.266 
95.000 ,71.000 ,77.000 ,83.000 ,89.000, 101.000 , 0.100 , 2.200 , 2.700 , 0.800 , 1.500 , 1.500 , 33.501 , -9.896 
101.000 ,71.000 ,77.000 ,83.000 ,89.000, 95.000 , 0.000 , 1.100 , 2.400 , 2.700 , 0.900 , 1.500 , 33.604 , -6.798 
72.000 ,78.000 ,84.000 ,90.000 ,96.000, 102.000 , 0.200 , 1.900 , 0.100 , 2.300 , 2.600 , 1.300 , 33.621 , -6.822 
78.000 ,72.000 ,84.000 ,90.000 ,96.000, 102.000 , 0.100 , 1.500 , 1.800 , 0.500 , 2.500 , 2.200 , 33.529 , -9.948 
84.000 ,72.000 ,78.000 ,90.000 ,96.000, 102.000 , 0.100 , 0.200 , 1.800 , 1.800 , 0.400 , 2.500 , 33.460 , -9.894 
90.000 ,72.000 ,78.000 ,84.000 ,96.000, 102.000 , 0.100 , 2.600 , 0.400 , 1.700 , 1.900 , 0.400 , 33.449 , -10.287 
96.000 ,72.000 ,78.000 ,84.000 ,90.000, 102.000 , 0.100 , 2.200 , 2.700 , 0.800 , 1.500 , 1.500 , 33.503 , -9.905 
102.000 ,72.000 ,78.000 ,84.000 ,90.000, 96.000 , 0.000 , 1.100 , 2.400 , 2.700 , 0.800 , 1.600 , 33.606 , -6.800 
73.000 ,79.000 ,85.000 ,91.000 ,97.000, 103.000 , 0.200 , 1.900 , 0.200 , 2.400 , 2.600 , 1.200 , 33.618 , -6.817 
79.000 ,73.000 ,85.000 ,91.000 ,97.000, 103.000 , 0.100 , 1.500 , 1.800 , 0.500 , 2.500 , 2.200 , 33.524 , -9.945 
85.000 ,73.000 ,79.000 ,91.000 ,97.000, 103.000 , 0.100 , 0.300 , 1.700 , 1.800 , 0.400 , 2.500 , 33.457 , -10.006 
91.000 ,73.000 ,79.000 ,85.000 ,97.000, 103.000 , 0.100 , 2.600 , 0.500 , 1.700 , 1.900 , 0.300 , 33.450 , -10.317 
97.000 ,73.000 ,79.000 ,85.000 ,91.000, 103.000 , 0.100 , 2.100 , 2.700 , 0.800 , 1.500 , 1.600 , 33.507 , -9.916 
103.000 ,73.000 ,79.000 ,85.000 ,91.000, 97.000 , 0.000 , 1.000 , 2.400 , 2.700 , 0.800 , 1.600 , 33.608 , -6.803 
74.000 ,80.000 ,86.000 ,92.000 ,98.000, 104.000 , 0.200 , 1.900 , 0.300 , 2.400 , 2.600 , 1.200 , 33.615 , -6.814 
80.000 ,74.000 ,86.000 ,92.000 ,98.000, 104.000 , 0.100 , 1.400 , 1.800 , 0.500 , 2.500 , 2.200 , 33.519 , -9.940 
86.000 ,74.000 ,80.000 ,92.000 ,98.000, 104.000 , 0.100 , 0.400 , 1.700 , 1.800 , 0.400 , 2.400 , 33.455 , -10.107 
92.000 ,74.000 ,80.000 ,86.000 ,98.000, 104.000 , 0.100 , 2.600 , 0.500 , 1.600 , 1.900 , 0.300 , 33.451 , -10.282 
98.000 ,74.000 ,80.000 ,86.000 ,92.000, 104.000 , 0.100 , 2.100 , 2.700 , 0.800 , 1.600 , 1.600 , 33.510 , -9.923 
104.000 ,74.000 ,80.000 ,86.000 ,92.000, 98.000 , 0.000 , 1.000 , 2.400 , 2.700 , 0.700 , 1.600 , 33.610 , -6.807 
75.000 ,81.000 ,87.000 ,93.000 ,99.000, 105.000 , 0.200 , 1.800 , 0.400 , 2.400 , 2.600 , 1.200 , 33.612 , -6.809 
81.000 ,75.000 ,87.000 ,93.000 ,99.000, 105.000 , 0.100 , 1.400 , 1.800 , 0.600 , 2.500 , 2.300 , 33.514 , -9.932 
87.000 ,75.000 ,81.000 ,93.000 ,99.000, 105.000 , 0.100 , 0.400 , 1.700 , 1.800 , 0.400 , 2.400 , 33.453 , -10.200 
93.000 ,75.000 ,81.000 ,87.000 ,99.000, 105.000 , 0.100 , 2.600 , 0.600 , 1.600 , 1.900 , 0.200 , 33.453 , -10.200 
99.000 ,75.000 ,81.000 ,87.000 ,93.000, 105.000 , 0.100 , 2.100 , 2.700 , 0.800 , 1.600 , 1.600 , 33.514 , -9.932 
105.000 ,75.000 ,81.000 ,87.000 ,93.000, 99.000 , 0.000 , 1.000 , 2.400 , 2.600 , 0.600 , 1.600 , 33.612 , -6.809 
76.000 ,82.000 ,88.000 ,94.000 ,100.000, 106.000 , 0.200 , 1.800 , 0.500 , 2.500 , 2.600 , 1.200 , 33.610 , -6.807 
82.000 ,76.000 ,88.000 ,94.000 ,100.000, 106.000 , 0.100 , 1.400 , 1.800 , 0.600 , 2.500 , 2.300 , 33.510 , -9.923 
88.000 ,76.000 ,82.000 ,94.000 ,100.000, 106.000 , 0.100 , 0.500 , 1.700 , 1.800 , 0.300 , 2.400 , 33.451 , -10.282 
94.000 ,76.000 ,82.000 ,88.000 ,100.000, 106.000 , 0.100 , 2.600 , 0.600 , 1.600 , 1.900 , 0.200 , 33.455 , -10.107 
100.000 ,76.000 ,82.000 ,88.000 ,94.000, 106.000 , 0.100 , 2.000 , 2.700 , 0.700 , 1.600 , 1.600 , 33.519 , -9.940 
106.000 ,76.000 ,82.000 ,88.000 ,94.000, 100.000 , 0.000 , 1.000 , 2.400 , 2.600 , 0.500 , 1.700 , 33.615 , -6.814 
77.000 ,83.000 ,89.000 ,95.000 ,101.000, 107.000 , 0.200 , 1.800 , 0.600 , 2.500 , 2.600 , 1.200 , 33.608 , -6.803 
83.000 ,77.000 ,89.000 ,95.000 ,101.000, 107.000 , 0.100 , 1.400 , 1.700 , 0.600 , 2.500 , 2.300 , 33.507 , -9.916 
89.000 ,77.000 ,83.000 ,95.000 ,101.000, 107.000 , 0.100 , 0.500 , 1.700 , 1.900 , 0.300 , 2.400 , 33.450 , -10.317 
95.000 ,77.000 ,83.000 ,89.000 ,101.000, 107.000 , 0.100 , 2.700 , 0.600 , 1.600 , 1.900 , 0.100 , 33.457 , -10.006 
101.000 ,77.000 ,83.000 ,89.000 ,95.000, 107.000 , 0.100 , 2.000 , 2.700 , 0.700 , 1.600 , 1.700 , 33.524 , -9.945 
107.000 ,77.000 ,83.000 ,89.000 ,95.000, 101.000 , 0.000 , 1.000 , 2.400 , 2.600 , 0.400 , 1.700 , 33.618 , -6.817 
78.000 ,84.000 ,90.000 ,96.000 ,102.000, 108.000 , 0.200 , 1.800 , 0.600 , 2.500 , 2.600 , 1.300 , 33.606 , -6.800 
84.000 ,78.000 ,90.000 ,96.000 ,102.000, 108.000 , 0.100 , 1.300 , 1.700 , 0.600 , 2.500 , 2.400 , 33.503 , -9.905 
90.000 ,78.000 ,84.000 ,96.000 ,102.000, 108.000 , 0.100 , 0.600 , 1.700 , 1.900 , 0.200 , 2.400 , 33.449 , -10.287 
96.000 ,78.000 ,84.000 ,90.000 ,102.000, 108.000 , 0.100 , 2.700 , 0.600 , 1.600 , 2.000 , 0.000 , 33.460 , -9.894 
102.000 ,78.000 ,84.000 ,90.000 ,96.000, 108.000 , 0.100 , 2.000 , 2.700 , 0.700 , 1.600 , 1.700 , 33.529 , -9.948 
108.000 ,78.000 ,84.000 ,90.000 ,96.000, 102.000 , 0.000 , 1.100 , 2.400 , 2.500 , 0.300 , 1.700 , 33.621 , -6.822 
79.000 ,85.000 ,91.000 ,97.000 ,103.000, 109.000 , 0.200 , 1.700 , 0.700 , 2.500 , 2.600 , 1.300 , 33.604 , -6.798 
85.000 ,79.000 ,91.000 ,97.000 ,103.000, 109.000 , 0.100 , 1.300 , 1.700 , 0.600 , 2.500 , 2.400 , 33.501 , -9.896 
91.000 ,79.000 ,85.000 ,97.000 ,103.000, 109.000 , 0.100 , 0.600 , 1.600 , 1.900 , 0.200 , 2.400 , 33.448 , -10.266 
97.000 ,79.000 ,85.000 ,91.000 ,103.000, 109.000 , 0.100 , 2.700 , 0.600 , 1.600 , 2.000 , 4.000 , 33.463 , -9.774 
103.000 ,79.000 ,85.000 ,91.000 ,97.000, 109.000 , 0.100 , 2.000 , 2.600 , 0.600 , 1.600 , 1.700 , 33.535 , -9.949 
109.000 ,79.000 ,85.000 ,91.000 ,97.000, 103.000 , 0.000 , 1.100 , 2.400 , 2.500 , 0.200 , 1.800 , 33.625 , -6.825 
80.000 ,86.000 ,92.000 ,98.000 ,104.000, 110.000 , 0.200 , 1.700 , 0.700 , 2.500 , 2.600 , 1.400 , 33.603 , -6.794 
86.000 ,80.000 ,92.000 ,98.000 ,104.000, 110.000 , 0.100 , 1.300 , 1.700 , 0.600 , 2.500 , 2.500 , 33.498 , -9.886 
92.000 ,80.000 ,86.000 ,98.000 ,104.000, 110.000 , 0.100 , 0.600 , 1.600 , 1.900 , 0.100 , 2.300 , 33.448 , -10.253 
98.000 ,80.000 ,86.000 ,92.000 ,104.000, 110.000 , 0.100 , 2.700 , 0.600 , 1.600 , 2.000 , 4.000 , 33.467 , -9.649 
104.000 ,80.000 ,86.000 ,92.000 ,98.000, 110.000 , 0.100 , 2.000 , 2.600 , 0.600 , 1.600 , 1.800 , 33.541 , -9.947 
110.000 ,80.000 ,86.000 ,92.000 ,98.000, 104.000 , 0.000 , 1.100 , 2.500 , 2.400 , 3.600 , 1.800 , 33.629 , -6.831 
81.000 ,87.000 ,93.000 ,99.000 ,105.000, 111.000 , 0.200 , 1.700 , 0.700 , 2.500 , 2.600 , 1.500 , 33.602 , -6.791 
87.000 ,81.000 ,93.000 ,99.000 ,105.000, 111.000 , 0.100 , 1.300 , 1.800 , 0.600 , 2.500 , 2.500 , 33.496 , -9.877 
93.000 ,81.000 ,87.000 ,99.000 ,105.000, 111.000 , 0.100 , 0.600 , 1.600 , 1.900 , 0.000 , 2.300 , 33.448 , -10.199 
99.000 ,81.000 ,87.000 ,93.000 ,105.000, 111.000 , 0.100 , 2.700 , 0.600 , 1.600 , 2.100 , 0.300 , 33.472 , -9.519 
105.000 ,81.000 ,87.000 ,93.000 ,99.000, 111.000 , 0.100 , 2.000 , 2.600 , 0.500 , 1.700 , 1.800 , 33.548 , -9.943 
111.000 ,81.000 ,87.000 ,93.000 ,99.000, 105.000 , 0.000 , 1.200 , 2.500 , 2.400 , 0.000 , 1.900 , 33.633 , -6.834 
82.000 ,88.000 ,94.000 ,100.000 ,106.000, 112.000 , 0.200 , 1.700 , 0.800 , 2.500 , 2.700 , 1.500 , 33.602 , -6.790 
88.000 ,82.000 ,94.000 ,100.000 ,106.000, 112.000 , 0.100 , 1.300 , 1.800 , 0.500 , 2.500 , 2.600 , 33.494 , -9.868 
94.000 ,82.000 ,88.000 ,100.000 ,106.000, 112.000 , 0.100 , 0.600 , 1.600 , 2.000 , 3.800 , 2.200 , 33.449 , -10.083 
100.000 ,82.000 ,88.000 ,94.000 ,106.000, 112.000 , 0.100 , 2.600 , 0.600 , 1.600 , 2.100 , 0.400 , 33.477 , -9.381 
106.000 ,82.000 ,88.000 ,94.000 ,100.000, 112.000 , 0.100 , 2.000 , 2.600 , 0.400 , 1.700 , 1.900 , 33.555 , -9.897 
112.000 ,82.000 ,88.000 ,94.000 ,100.000, 106.000 , 0.000 , 1.300 , 2.500 , 2.300 , 0.200 , 1.900 , 33.638 , -6.838 
83.000 ,89.000 ,95.000 ,101.000 ,107.000, 113.000 , 0.200 , 1.700 , 0.800 , 2.600 , 2.700 , 1.600 , 33.601 , -6.787 
89.000 ,83.000 ,95.000 ,101.000 ,107.000, 113.000 , 0.100 , 1.300 , 1.800 , 0.500 , 2.500 , 2.600 , 33.493 , -9.861 
95.000 ,83.000 ,89.000 ,101.000 ,107.000, 113.000 , 0.100 , 0.700 , 1.600 , 2.000 , 0.200 , 2.200 , 33.450 , -9.955 
101.000 ,83.000 ,89.000 ,95.000 ,107.000, 113.000 , 0.100 , 2.600 , 0.500 , 1.700 , 2.100 , 0.500 , 33.482 , -9.243 
107.000 ,83.000 ,89.000 ,95.000 ,101.000, 113.000 , 0.100 , 2.000 , 2.500 , 0.400 , 1.700 , 1.900 , 33.562 , -9.717 
113.000 ,83.000 ,89.000 ,95.000 ,101.000, 107.000 , 0.000 , 1.300 , 2.500 , 2.200 , 0.300 , 1.900 , 33.643 , -6.842 
84.000 ,90.000 ,96.000 ,102.000 ,108.000, 114.000 , 0.200 , 1.700 , 0.800 , 2.600 , 2.700 , 1.700 , 33.601 , -6.784 
90.000 ,84.000 ,96.000 ,102.000 ,108.000, 114.000 , 0.100 , 1.300 , 1.800 , 0.500 , 2.500 , 2.700 , 33.492 , -9.855 
96.000 ,84.000 ,90.000 ,102.000 ,108.000, 114.000 , 0.100 , 0.600 , 1.600 , 2.000 , 0.300 , 2.100 , 33.452 , -9.819 
102.000 ,84.000 ,90.000 ,96.000 ,108.000, 114.000 , 0.200 , 2.600 , 0.500 , 1.700 , 2.100 , 0.600 , 33.488 , -9.104 
108.000 ,84.000 ,90.000 ,96.000 ,102.000, 114.000 , 0.100 , 2.000 , 2.500 , 0.300 , 1.800 , 1.900 , 33.570 , -9.540 
114.000 ,84.000 ,90.000 ,96.000 ,102.000, 108.000 , 0.000 , 1.400 , 2.600 , 2.100 , 0.500 , 2.000 , 33.648 , -6.844 
85.000 ,91.000 ,97.000 ,103.000 ,109.000, 115.000 , 0.200 , 1.600 , 0.800 , 2.600 , 2.700 , 1.800 , 33.601 , -6.781 
91.000 ,85.000 ,97.000 ,103.000 ,109.000, 115.000 , 0.100 , 1.300 , 1.800 , 0.400 , 2.400 , 2.800 , 33.491 , -9.849 
97.000 ,85.000 ,91.000 ,103.000 ,109.000, 115.000 , 0.100 , 0.600 , 1.600 , 2.100 , 0.500 , 2.000 , 33.454 , -9.676 
103.000 ,85.000 ,91.000 ,97.000 ,109.000, 115.000 , 0.200 , 2.600 , 0.500 , 1.700 , 2.200 , 0.800 , 33.495 , -8.961 
109.000 ,85.000 ,91.000 ,97.000 ,103.000, 115.000 , 0.100 , 2.100 , 2.500 , 3.500 , 1.800 , 2.000 , 33.579 , -9.357 
115.000 ,85.000 ,91.000 ,97.000 ,103.000, 109.000 , 0.100 , 1.500 , 2.600 , 2.000 , 0.700 , 2.000 , 33.654 , -6.847 
86.000 ,92.000 ,98.000 ,104.000 ,110.000, 116.000 , 0.200 , 1.600 , 0.800 , 2.600 , 2.700 , 1.900 , 33.601 , -6.779 
92.000 ,86.000 ,98.000 ,104.000 ,110.000, 116.000 , 0.100 , 1.200 , 1.800 , 0.300 , 2.400 , 2.900 , 33.490 , -9.846 
98.000 ,86.000 ,92.000 ,104.000 ,110.000, 116.000 , 0.100 , 0.600 , 1.600 , 2.100 , 0.600 , 2.000 , 33.456 , -9.524 
104.000 ,86.000 ,92.000 ,98.000 ,110.000, 116.000 , 0.200 , 2.600 , 0.400 , 1.700 , 2.200 , 0.900 , 33.503 , -8.820 
